ITEM-ID	WHSE-CD	LAST-ACT-DT	LAST-ORD-DT	LAST-SHIP-DT	LAST-RCPT-DT	LST-TRAN-DT	LST-ADJ-DT	ECON-ORD-QTY	SHP-LEAD-TM	VEND-LD-TM	STD-COST	AVG-COST	LST-RCPT-CST	ON HAND	REL-QTY	BO-QTY	FUT-QTY	ON-ORD-QTY	MTD-RCPT	MTD-SALES	MTD-ADJ	MTD-TRAN	MTD-BOOKED	YTD-BO	QTD-PUR	PQ-PUR	DESC-1	DESC-2	VEND-ID	VEND-ITEM-ID	PROD-CLS	KEYWORD	STK-UOM	CST-UOM	PRC-UOM	TYPE	CHARACTERISTICS	BUYER-CD	ALW-SLS-HIST	ALW-SERIALIZED	WARRANTY ITEM	ALW-PERC-LVL-ADJ	ALW-COMMIS	ALW-LOT-INVEN	MFG-PUR-REP-SURCHG	PHANTOM	ALW-MODEL-ITEM	ALW-BACKFLUSH	REV-DT	EFF-DT	WGT-UOM	STD-CSTIML	COMMIS-PERC	UNT-WGT
0438-CC2-6																											TB SHEET-FRAME STABALIZER	REV H    D0452      R.H.			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				6/9/1997	6/6/1997		32.2	5	0
0438-CC2-7																											TB SHEET FRAME STABALIZER	REV H  D0452      R.H.			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				6/9/1997	6/6/1997		32.2	5	0
0452-AA1																											PAALATE RR ENG MTG	REV B			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/6/2000		0	0	0
0453-AA1																											PLATE BENT ENG RR	REV B			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/6/2000		0	0	0
0454-AA1																											SUPT ASSY	REV B			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/5/2000		0	0	0
0463-MM1																											PEDAL ASSY	REV-A			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				6/10/1998			0	5	0
0463-MM1-A																											LEVER W/A	REV A			PART	COMP	EA	EA	EA				Y				Y		M				6/10/1998	4/9/1998		0	0	0
0463-MM1-B																											PEDAL LEVER	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				6/10/1998	4/9/1998		0	0	0
0465-MM1																											PARK BRAKE MTG BRKT	REV B			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				9/14/1998	7/29/1998		0	5	0
0465-MM1-A																											PLATE SUPT	REV B			PART	SPARTAN	EA	EA	EA				Y				Y		M				9/14/1998	7/29/1998		0	0	0
0465-MM1-B																											SUPT MTG	REV B			PART	SPARTAN	EA	EA	EA				Y				Y		M				9/14/1998	7/29/1998		0	0	0
0465-MM1-C																											GUSSET	REV B			PART	SPARTAN	EA	EA	EA				Y				Y		M				9/14/1998	7/29/1998		0	0	0
0465-MM1-D																											PLATE	REV B			PART	SPARTAN	EA	EA	EA				Y				N		M					9/14/1998		0	0	0
0465-MM1-E																											PLATE	REV B			PART	SPARTAN	EA	EA	EA				N				Y		M					9/14/1998		0	0	0
0465-MM1-F																											GUSSET	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M					9/17/1998		0	0	0
0476-AA1																											CROSSMEMBER FRT	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0476-AA1-A																											PLATE CROSSMBR	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0476-AA1-B																											PLATE BENT CROSSMBR	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0476-AA1-C																											REINF BOTT CROSSMBR	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0476-AA1-D																											REINF CROSSMBR SIDE LH	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0476-AA1-E																											REINF CROSSMBR SIDE RH	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		7/6/2000		0	0	0
0483-AA1																											SUPT W/A ENGINE RR	REV F			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0483-AA1-A																											PLATE BENT	REV F			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0483-AA1-B																											PLATE TOP	REV F			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0498-MM1-E																											PLATE	REV A			PART	SPARTAN	EA	EA	EA				N				N		M					9/14/1998		0	0	0
05-19343																											STRUT ROD BRKT	I/R			FGIN	LIBERTY STEEL	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		2/6/2002		0	0	0
050-130-002																											RA BRKT	REV A			PART	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/11/2003	1/20/2005		0.84	0	0
050-130-061																											3-WAY LH BRKT WITH PEM	REV A			FGIN	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/11/2003	1/20/2005		2.16	0	0
050-130-062	1	5/4/2005	1/21/2005	2/21/2005	2/11/2005			0	31	0	2.16	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0.03	59.97	3-WAY RH BRKT W/ PEM	REV A			FGIN	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/11/2003	1/20/2005		2.16	0	0
050-130-063																											RA BRKT W/ PEM	REV A			FGIN	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/11/2003	1/20/2005		1.57	0	0
050-130-064																											3-WAY LH BRKT	REV A			PART	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/7/2003	1/20/2005		1.27	0	0
050-130-065	1	5/4/2005		5/4/2005	2/4/2005			0	0	0	0	0.19	8.21	0	0	0	0	0	0	0	0	0	0	0	0	697.62	3-WAY RH BRKT	REV A			PART	COOPER	EA	EA	EA	A		BRK	Y	Y	N	N	Y	N	M	N	N	N	11/7/2003	1/20/2005		1.27	0	0
0515-FF3																											BRKT VOLVO FAN RING	REV C			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					7/13/1998		0	5	0
0515-FF3-A																											GUSSET	REV C			PART	SPARTAN	EA	EA	EA				N				N		M					7/13/1998		0	0	0
0515-FF3-B																											BRACKET	REV C			FGIN	SPARTAN	EA	EA	EA				N				N		M					7/13/1998		0	0	0
0516-FF3																											BRKT VOLVO FAN RING RH	REV A			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					7/13/1998		0	5	0
0524-CC3-002																											PLATE-LEGACY	REV B  C2079  (CHART)			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					8/29/1997		0	5	0
0545-AA1-001																											BRKT W/A RAD MTG	REV A			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0545-AA1-001-B																											BRKT RADIATOR MTG	REV A			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/20/2000		0	0	0
0545-AA1-A																											BRKT BENT RAD MTG	REV A			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/7/2000		0	0	0
0545-AA1-B																											SPACER RAD MTG	REV A			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N				0	0	0
0557-AA1																											ENGINE PALLET ASSY	REV D			FGIN	SPARTAN	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		5/31/2000		0	0	0
0557-AA1-A																											RAIL PALLET	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/1/2000		0	0	0
0557-AA1-B																											RAIL PALLET	REV D			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/1/2000		0	0	0
058-AA1-C																											ANGLE BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
06-04-99EL																											RETAINER,CHASSIS HARN.   	PROTOTYPE			FGIN	VOLVO	EA	EA	EA				Y				Y		M					6/22/1999		0	0	0
0639-GG1																											BATTERY BOX HALF	REV B			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/21/2000		0	0	0
0639-GG1-1																											BATTERY BOX HALF	REV B			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/21/2000		0	0	0
0641-GG1																											SUPT BATT.SLIDE OUT ASSY	REV B			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-ALH																											BRKT LEFT HAND	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-ARH																											BRKT RIGHT HAND	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-BLH																											BRKT LEFT HAND	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/19/1998		0	0	0
0641-GG1-BRH																											BRKT RIGHT HAND	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-C																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-C-1																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M					7/28/1998		0	0	0
0641-GG1-CJ																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-D																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-E																											BRTK	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-F																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-G																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-H																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-J																											BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0641-GG1-TRAY																											TRAY WELDMENT	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/28/1998	3/18/1998		0	0	0
0642-GG1																											BATTERY HOLD DOWN	REV A			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
0642-GG1-A																											BRKT	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
0642-GG1-B																											BRKT	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
0642-GG1-C																											BRKT	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
0642-GG1-D																											BRKT	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
0642-GG1-E																											BRKT	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M				7/7/1998	3/18/1998		0	0	0
065188	1	1/4/2005	10/11/2000	12/11/2000	11/1/2000		11/8/2000	0	61	0	13.77	5.35	10.7	3	0	0	0	0	0	0	0	0	0	0	0	0
066951-43.00																											LBR SIDE PLATE	REV.1			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/25/1999		0	0	0
0688-GG1-001																											BRKT-ANGLE-BAT BOX	REV I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/21/2000		0	0	0
0690-GG1-001																											ASM-BAT BOX W/A	REV B			FGIN	SPARTAN	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/21/2000		0	0	0
0695-GG1																											BATT BOX ASSY	REV A			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				6/30/2000	11/3/1999		0	0	0
0695-GG1-ALH																											SIDE LEFT HAND	I/R			PART	COMPONENT	EA	EA	EA				Y				Y		M					11/3/1999		0	0	0
0695-GG1-ARH																											SIDE RIGHT HAND	I/R			PART	COMPONENT	EA	EA	EA				Y				Y		M					11/3/1999		0	0	0
0695-GG1-TRAY																											BATT TRAY W/ASSY	I/R			PART	COMPONENT	EA	EA	EA				Y				Y		M					11/3/1999		0	0	0
07-6547																											HOUSING BLOWER 24 X 12	REV.AO			FGIN	SWEEPSTER	EA	EA	EA	AO			Y	Y	N	N	Y	N	M	N	N	N		9/1/2004		0	0	0
07-6547-1																											HOUSING BLOWER TOP	REV.AO			PART	COMPONENT	EA	EA	EA	AO			Y	Y	N	N	Y	N	M	N	N	N		9/1/2004		0	0	0
07-6547-2																											HOUSING BLOWER BOTTOM	REV.AO			PART	COMPONENT	EA	EA	EA	AO			Y	Y	N	N	Y	N	M	N	N	N		9/1/2004		0	0	0
07-6547-3																											HOUSING BLOWER WRAP	REV.AO			PART	COMPONENT	EA	EA	EA	AO			Y	Y	N	N	Y	N	M	N	N	N		9/1/2004		0	0	0
07-6547-4																											HOUSING BLOWER FILLER	AO			PART	COMPONENT	EA	EA	EA	AO			Y	Y	N	N	Y	N	M	N	N	N		9/1/2004		0	0	0
070-0252																											PLATE ASSY LH	REV 02			FGIN	CATERPILLAR	EA	EA	EA	2			Y	Y	N	N	Y	N	M	N	N	N		9/30/2003		132.34	0	0
070-0253																											PLATE LH	REV 02			PART	CATERPILLAR	EA	EA	EA	2			Y	Y	N	N	Y	N	M	N	N	N		9/30/2003		22.44	0	0
070-0254																											PLATE ASSY RH	REV 02			FGIN	CATERPILLAR	EA	EA	EA	2			Y	Y	N	N	Y	N	M	N	N	N		9/26/2003		132.34	0	0
070-0255																											PLATE RH	REV 02			PART	CATERPILLAR	EA	EA	EA	2			Y	Y	N	N	Y	N	M	N	N	N		9/26/2003		22.44	0	0
070-0274																											PLATE	REV 01			PART	CATERPILLAR	EA	EA	EA	1			Y	Y	N	N	Y	N	M	N	N	N		9/26/2003		26.63	0	0
070-0277																											PLATE	REV 01			PART	CATERPILLAR	EA	EA	EA	1			Y	Y	N	N	Y	N	M	N	N	N		9/26/2003		14.49	0	0
071-P09																											SD-190 CASE BOTTOM	REV R1			FGIN	STIRLING	EA	EA	EA		P/N WAS SD-190-2		Y				Y		M					10/28/1997		0	0	0
071-R3																											CASE FLOOR, SD-190       	REV. 3, DATED 07/23/99   			FGIN	STIRLING	EA	EA	EA		OLD PART NO 071-P09		Y	Y	N	N	Y	N	M	N	N	N	7/23/1999	1/13/2000		0	0	0
071-R4																											CASE FLOOR	REV.4			FGIN	STIRLING	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/16/2000		0	0	0
072-R1																											CASE STIFFINER, SD-190   	REV. 1, DATED 03/13/99   			FGIN	STIRLING	EA	EA	EA		OLD PN# 025C8100		Y	Y	N	N	Y	N	M	N	N	N	3/13/1999	1/14/2000		0	0	0
072-R2																											CASE STIFFNER	REV.1			FGIN	STIRLING	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		3/17/2000		0	0	0
072-R3																											CASE STIFFENER	REV.4			FGIN	STIRLING	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		1/23/2001		0	0	0
0721-AA1																											SUPT RR LH	I/R			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					11/30/1998		0	5	0
0721-AA1-1																											PLATE RR SUPT	I/R			PART	SPARTAN	EA	EA	EA				Y				N		M					11/30/1998		0	0	0
0721-AA1-2																											BRKT SUPT LH	I/R			PART	SPARTAN	EA	EA	EA				Y				N		M					11/30/1998		0	0	0
0722-AA1																											SUPT RR RH	I/R			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					11/30/1998		0	5	0
0722-AA1-2																											BRKT SUPT RR RH	I/R			PART	SPARTAN	EA	EA	EA				Y				N		M					11/30/1998		0	0	0
0733-GG1-001																											PAINTED BATTERY TRAY	NO REV  ECR#C7579			FGIN	SPARTAN	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N	3/23/2000	4/6/2000		0	0	0
0733-GG1-A																											BATTERY TRAY SIDE	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-B																											BATTERY TRAY SIDE	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-C																											DIAGONAL ANGLE SUPT.	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-D																											TRAY WELDMENT	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-E																											FRONT ANGLE SUPT.	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-G																											TRAY CENTER UPRIGHT SUPT.	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-H																											TRAY SIDE ANGLE RH	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/12/2000		0	0	0
0733-GG1-H/N																											TRAY SIDE ANGLE	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-J																											TRAY ANGLE REAR	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-J1																											TRAY ANGLE FRONT W/HOLES	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/12/2000		0	0	0
0733-GG1-K																											TRAY ANGLE TAB	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-L																											TRAY LATCH PLATE	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-M																											TRAY CENTER FLAT SUPT.	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/11/2000		0	0	0
0733-GG1-N																											TRAY SIDE ANGLE LH	REV. I/R			PART	COMPONENT	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		4/12/2000		0	0	0
075-0562-001																											CASE WELD ASSY. (RH)	REV B			FGIN	FOLGER ADAM	EA	EA	EA				Y				Y		M				6/19/1996	8/10/1996		0	0	0
075-0562-002																											CASE WELD ASSY. (LH)	REV. B			FGIN	FOLGER ADAM	EA	EA	EA				Y				Y		M				7/17/1996	8/10/1996		0	0	0
075-0564-001																											BACK PLATE ASSY. RH	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M					8/22/1996		0	0	0
075-0564-002																											BACK PLATE ASSY. LH	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M					8/22/1996		0	0	0
075-0565-001																											BOLT GUIDE WELD ASSY.	REV A			PART	COMPONENT	EA	EA	EA				Y				Y		M					8/21/1996		0	0	0
075-P10																											SD-190 DRIVE ROLLER ARM	REV  R2			FGIN	STIRLING	EA	EA	EA		P/N WAS 037C3100		Y				Y		M					10/28/1997		0	0	0
075-P10-R3																											DRIVE ROLLER ARM	REV.4			FGIN	STIRLING	EA	EA	EA				Y				Y		M				8/15/1999	8/10/1999		0	0	0
075-R3																											DRIVE ROLLER ARM, SD-190 	REV. 4, DATED 08/11/99   			FGIN	STIRLING	EA	EA	EA		OLD PN# 075-P10		Y	Y	N	N	Y	N	M	N	N	N	8/11/1999	1/14/2000		0	0	0
075-R7																											DRIVE ROLLER ARM	REV.7			FGIN	STIRLING	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		10/16/2000		0	0	0
075-R8																											DRIVE ROLLER ARM	REV 7			FGIN	STIRLING	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N	10/12/2000	3/14/2001		0	0	0
076700	1	1/4/2005	5/29/2002	7/31/2002	7/3/2002	9/14/1999	3/3/2000	0	83	0	5.04	2.29	4.54	2	0	0	0	0	0	0	0	0	0	0	0	0
0780-AA1																											SUPPORT ENG FRT	REV-B			PART	SPARTAN	EA	EA	EA				Y				Y		M					12/5/1997		0	5	0
0780-AA1-A																											SPPORT BRKT	REV B			PART	COMPONENT	EA	EA	EA				Y				N		M					12/5/1997		0	0	0
0780-AA1-B																											PLATE SUPT ENGINE	REV-B			PART	COMPONENT	EA	EA	EA				Y				N		M					12/5/1997		0	0	0
0780-AA1-C																											PLATE	REV-B			PART	COMPONENT	EA	EA	EA				Y				N		M					12/5/1997		0	0	0
0796-KK1																											BRKT SUPT.FROM FR TO STRG	REV D  C2399			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				8/25/1997	8/8/1997		0	5	0
0796-KK1-A																											GUSSET	REV D			PART	COMPONENT	EA	EA	EA				Y				Y		M				8/25/1997	8/8/1997		0	0	0
0796-KK1-B																											BRACKET	REV D			PART	COMPONENT	EA	EA	EA				Y				Y		M				8/25/1997	8/8/1997		0	0	0
0804-HH2																											BRKT MTG AIR CLNR	REV B			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					10/12/1998		0	5	0
083308	1	1/4/2005		3/20/2002	7/3/2001			0	0	0	1.3	0.19	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0
0840-AA1-001																											SUPT ASM-FRT MTG. SHOWN	REV A  C2474			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				9/8/1997	8/28/1997		0	5	0
0840-AA1-002																											SUPT ASM-FRT MTG.OPPOSITE	REV A   C2474			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				9/8/1997	8/28/1997		0	5	0
0840-AA1-AL																											BRKT LH SHOWN	REV A      DETAIL A    			PART	COMPONENT	EA	EA	EA				Y				Y		M				9/8/1997	8/28/1997		0	0	0
0840-AA1-AR																											BRKT RH OPPOSITE	REV A   DETAIL A       			PART	COMPONENT	EA	EA	EA				Y				Y		M				9/8/1997	8/28/1997		0	0	0
0840-AA1-B																											PLATE	REV A   DETAIL B       			PART	COMPONENT	EA	EA	EA				Y				Y		M				9/8/1997	8/28/1997		0	0	0
0843-AA1																											SUPT ASM-ENGINE REAR	REV IR  C2?70			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					8/28/1997		0	5	0
0843-AA1-A																											SUPT ASM- BRKT	REV IR C2?70 DETAIL A  			PART	COMPONENT	EA	EA	EA				Y				Y		M					8/28/1997		0	0	0
0843-AA1-B																											SUPT ASM-BRKT	REV IR C2?70 DETAIL B  			PART	COMPONENT	EA	EA	EA				Y				Y		M					8/28/1997		0	0	0
084565	1	1/4/2005		1/27/2000	1/19/2000			0	0	0	3.15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0848-AA1																											SUPPORT,TRANS TO FRAME   	REV D			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				11/10/1997	7/18/1997		0	5	0
0848-AA1-A																											SUPPORT GUSSET	REV D			PART	COMPONENT	EA	EA	EA				Y				Y		M				11/7/1997	7/18/1997		0	0	0
0848-AA1-B																											SUPPORT BRKT	REV D			PART	COMPONENT	EA	EA	EA				Y				Y		M				11/7/1997	7/18/1997		0	0	0
0857-AA1																											MOUNT-ENG.FWHL	REV			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					1/16/1998		0	5	0
0857-AA1-A																											BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
0857-AA1-B																											PLATE	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
0858-AA1																											MOUNT-ENG.FRAME TO FRONT	REV			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					1/16/1998		0	5	0
0858-AA1-A																											END BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
0858-AA1-B																											TUBE	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
0858-AA1-C																											ANGLE BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/16/1998		0	0	0
0861-AA1-001-1																											BRKT	I/R			PART	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0861-EE1-001																											I/R				FGIN	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0861-EE1-001-2																											GUSSET	I/R			PART	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0862-AA1-001																											SUPPORT-TRANS LH.	REV A   E0387			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					12/15/1997		0	0	0
0862-AA1-001B																											BRKT LH	REV A   E0387			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/15/1997		0	0	0
0862-AA1-002																											SUPPORT-TRANS RH.	REV A  E0387			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					12/15/1997		0	0	0
0862-AA1-002B																											BRKT RH	REV A  E0387			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/15/1997		0	0	0
0862-AA1-A																											GUSSET	REV A   E0387			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/15/1997		0	0	0
0862-EE1-001																											BRKT RAR MTG RH	I/R			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0862-EE1-001-1																											BRKT	I/R			PART	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0862-EE1-001-2																											GUSSET	I/R			PART	PART	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
0866-AA1-001																											BRKT-ENGINE MT @ FRAME	REV			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					12/10/1997		0	5	0
0867-AA1-001																											BRKT-ENGINE MT @ FLYWHEEL	REV			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					12/10/1997		0	5	0
087-AA1-A																											BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/10/1997		0	0	0
087-AA1-B																											GUSSET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/10/1997		0	0	0
0870-AA1-001																											BRKT-FRT ENG MT CUMMINS	REV			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					12/10/1997		0	5	0
0870-AA1-A																											BRACKET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/10/1997		0	0	0
0870-AA1-B																											GUSSET	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/10/1997		0	0	0
0870-AA1-C																											SPACER	REV			PART	COMPONENT	EA	EA	EA				Y				Y		M					12/10/1997		0	0	0
0877-EE4																											EXTERNAL STEP	REV D  B 8698			FGIN	SPARTAN	EA	EA	EA				Y				Y		M				8/18/1997	7/31/1997		0	5	0
0877-EE4-A																											KICK PLATE	REV D DETAIL A B 8698  			PART	COMPONENT	EA	EA	EA				Y				Y		M				8/18/1997	8/5/1997		0	0	0
0877-EE4-B																											SIDE PLATE	REV D DETAIL B B 8698  			PART	COMPONENT	EA	EA	EA				Y				Y		M				8/18/1997	8/5/1997		0	0	0
0877-EE4-B-LH																											LEFT SIDE PLATE	REV D  0877-EE4 B 8698			PART	COMPONENT	EA	EA	EA				Y				Y		M				8/18/1997	8/5/1997		0	0	0
